sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Profile 1;Profile 2;Profile 3
0.929;105;;180rounds;Yes;No;3;0.35655;0.84904;0.02224;0.58693;1.98559;ParsCat@202;ExampleAgent@203;ParsCat@204;0.7800000000000001;0.35655279478356167;0.8490413846167194;0.7800000000000001;0.35655279478356167;0.8490413846167194;0.7800000000000001;0.35655279478356167;0.8490413846167194;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.296;145;;180rounds;Yes;No;3;0.64017;0.83083;0.00000;0.29224;2.20009;YXAgent@205;ExampleAgent@206;ParsCat@207;0.8308333333333333;0.6401659653742857;0.7290917323000276;0.8308333333333333;0.6401659653742857;0.7290917323000276;0.8308333333333333;0.6401659653742857;0.7290917323000276;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.181;104;;180rounds;Yes;No;3;0.67417;0.85029;0.04337;0.21880;2.31887;ExampleAgent@208;ParsCat@209;ParsCat@210;0.6741666666666668;0.7944121521147003;0.8502932870514284;0.6741666666666668;0.7944121521147003;0.8502932870514284;0.6741666666666668;0.7944121521147003;0.8502932870514284;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.634;171;;180rounds;Yes;No;3;0.61203;0.97619;0.00000;0.13205;2.30988;ParsCat@211;ParsCat@212;ParsCat@213;0.7216666666666667;0.9761884907982836;0.6120294061545479;0.7216666666666667;0.9761884907982836;0.6120294061545479;0.7216666666666667;0.9761884907982836;0.6120294061545479;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.354;152;;180rounds;Yes;No;3;0.74053;0.80583;0.00000;0.19256;2.29990;YXAgent@214;ParsCat@215;ParsCat@216;0.8058333333333333;0.7405280739267821;0.7535422029514075;0.8058333333333333;0.7405280739267821;0.7535422029514075;0.8058333333333333;0.7405280739267821;0.7535422029514075;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.156;154;;180rounds;Yes;No;3;0.57917;0.86516;0.04279;0.21661;2.18505;ExampleAgent@217;YXAgent@218;ParsCat@219;0.5791666666666666;0.8651626897091953;0.7407198689223528;0.5791666666666666;0.8651626897091953;0.7407198689223528;0.5791666666666666;0.8651626897091953;0.7407198689223528;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.389;169;;180rounds;Yes;No;3;0.66167;0.83778;0.02371;0.16499;2.27850;ParsCat@220;YXAgent@221;ParsCat@222;0.6616666666666666;0.8377841646680184;0.7790472912285215;0.6616666666666666;0.8377841646680184;0.7790472912285215;0.6616666666666666;0.8377841646680184;0.7790472912285215;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.339;181;;180rounds;No;No;2;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@223;YXAgent@224;ParsCat@225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.766;94;;180rounds;Yes;No;3;0.53000;0.85066;0.09233;0.42222;2.00011;ExampleAgent@226;ExampleAgent@227;YXAgent@228;0.53;0.6194492429717852;0.8506568505172823;0.53;0.6194492429717852;0.8506568505172823;0.53;0.6194492429717852;0.8506568505172823;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.573;122;;180rounds;Yes;No;3;0.38106;0.87332;0.00000;0.56923;2.03439;ParsCat@229;ExampleAgent@230;YXAgent@231;0.7800000000000001;0.38106146048539213;0.8733236395618984;0.7800000000000001;0.38106146048539213;0.8733236395618984;0.7800000000000001;0.38106146048539213;0.8733236395618984;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.641;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@232;ExampleAgent@233;YXAgent@234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
